R2,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.645608438828594, 0.0, 0.0, 3.7954048822341804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'tap': [0.0, 6.155758698453669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.988280109853978, 0.9630092688200155, 1.6855440454258335, 0.9601162154930373, 0.0, 0.0, 0.0, 0.0, 2.4785066951265073, 2.1877758999812285, 4.023580868017675, 3.749380487777869, 17.43090077456175, 1.1352013867705584, 0.6988413760022231, 2.591440748553559], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 10.523160793979065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.034533638967208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R3,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1338557639062183, 0.0, 0.0, 0.0, 0.0, 0.0, 4.616870776666675, 0.0, 0.0, 0.0, 0.0, 5.276891449420512, 0.0, 0.0, 3.4468077989495804, 0.0], 'tap': [0.541114474624638, 0.1165510341781173, 0.41265102388379504, 0.30848151196197193, 0.08745726151777922, 0.15330390922608236, 0.47858631808295937, 1.4387798949670778, 3.0550374934672795, 2.325517633595517, 1.8407854911917834, 2.236190258873333, 1.5859130184545187, 1.3390421607505891, 0.8943565512174616, 1.2165833075172323, 0.809278707692559, 1.5061340945970814, 2.959353019503349, 1.669447459589504, 2.210005114308167, 2.256090308089705, 1.0007648143969137, 1.5536281555923928], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 1.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 110.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R8,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2205528206652385, 3.0571985849945054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.296785319221473], 'tap': [0.9780799374641378, 0.9758150835733488, 0.4666486878588857, 0.5859416174698499, 0.0, 0.15362434649902362, 0.8228378092829625, 2.108261482591319, 3.5763103702576537, 6.137828052311366, 4.371095634388583, 2.3185082169791715, 2.4260801502029135, 1.6526920686684015, 1.1284071774182927, 1.995230971504602, 1.5449326800678762, 1.8558365444043379, 3.4650704069092466, 3.792392264339655, 4.635546214560013, 2.8293638708893174, 2.1016160360416394, 2.0313398583675792], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.53044231964373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.22369665438964, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R9,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.570128651121955, 6.558796441968634, 3.4732363739994607, 5.49724635291571, 2.2414525443901785, 0.0, 0.0, 5.199015077575388, 0.0, 8.38324075351262, 6.386112598375808, 0.0, 0.0, 4.531374588087055, 0.0, 0.0], 'tap': [1.4254406780938247, 0.0, 0.5219132196870616, 0.0, 0.0, 0.02914890922400367, 0.2232630750011431, 2.3939946247880353, 6.893093997345796, 10.765585898112848, 5.723674524496907, 5.354514725895039, 2.61784992104092, 1.399906462238027, 1.8773706476081058, 1.9266145365126752, 1.955474285430708, 3.5697049137332324, 5.493282611776357, 3.6329814919917207, 5.777528346685298, 3.0679083826843536, 1.5231298674517046, 0.9516064465219968], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.272156510213975, 0.0, 125.38681269888914, 0.0, 0.0], 'actors': 3.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 210.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R40,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.662036597322211, 2.3809249468637814, 0.0, 5.4790297481259636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.356089664390393, 26.009459203572206, 4.550796648228488], 'tap': [1.7722890727018665, 0.7111857975176105, 0.3631097321049219, 0.0, 0.04597126062650759, 0.01189160717155314, 1.5750485819121836, 2.8299542834450455, 3.7590012764745806, 5.383504351029943, 2.5783184298471444, 2.2192424598015545, 2.0321764508754487, 2.0328145383211975, 2.4366947826961876, 1.5563682808090564, 2.262612782291402, 1.796487394382474, 3.8363609551524744, 3.88294545159876, 3.19534752792728, 2.893150108666388, 2.426398658512163, 2.363331747483011], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 93.22662864721477], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R29,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.6284227338140775, 4.759356763408262, 0.0, 0.0, 0.0, 0.0, 10.823195052692618, 0.0, 0.0, 0.0, 5.123714131209072, 0.0, 6.628442435177404, 0.0, 0.0], 'tap': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9909869540308347, 9.607730343159712, 7.724252950131996, 5.575028183894755, 5.2059770958739024, 0.7062723285523945, 2.196502081970614, 0.26144205998810666, 3.2678370747126575, 0.0, 1.1590532201628567, 4.817574453006673, 0.9890734183230669, 5.039679996051109, 0.5140514613597759, 1.1486545092661007], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R28,"{'toilet': [0.0, 0.0, 3.412255763644541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.438661039877285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.646793685314888], 'tap': [0.49675350381943495, 0.0, 0.0, 0.20438086940577152, 0.0, 0.0, 6.342340923008677, 1.4644763740677202, 4.307989138968324, 6.080405110927462, 3.9175321619860015, 1.3826070180139787, 1.100341721837808, 3.190405859977064, 1.1518503603734476, 4.549260713014864, 1.0697776711540858, 0.5695122013314892, 3.6305037467797545, 2.9966442377836313, 3.1164919046909567, 0.6827523747312655, 2.9892983655819223, 3.250794077956982], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 137.79641600338195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R27,"{'toilet': [4.22828404485811, 0.0, 0.0, 0.0, 0.0, 6.444503269094468, 0.0, 6.547128265735713, 0.0, 4.530408004260382, 3.3351872428349405, 0.0, 3.890212959122656, 0.0, 0.0, 13.672991354580684, 4.338194553899754, 8.330582982557337, 0.0, 9.304724284529138, 3.0976203469087626, 8.507075740007375, 0.0, 0.0], 'tap': [1.479891772253714, 0.8855052892369589, 0.2126946935523757, 0.00421704095005168, 0.14070667542476292, 0.4328245591502027, 1.8515351632812358, 2.7671961755822783, 6.194633607222909, 8.21338004905874, 6.5195655082195305, 6.4044263760034665, 5.010986941021279, 3.9414770187633055, 2.3434553967459784, 2.564400270517899, 3.153869097954589, 3.946201811114041, 4.706762340783442, 5.064910624665305, 4.525561759873693, 2.200883198030415, 3.679285418081627, 3.3884123871292093], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109.51680887398255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.71809069628709, 0.0, 0.0, 69.89865692332533, 0.0], 'actors': 4.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R26,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.8687840191761, 0.0, 11.05189035349652, 5.01487308388099, 11.266012729137447, 9.611113815334155, 0.0, 0.0, 3.0410139322331977, 8.926446851510162, 0.0, 10.057007487745057, 17.187889067314813, 12.403375227108954, 0.0, 10.157940825374423, 0.0], 'tap': [0.6075307957612057, 0.07990302668525388, 0.0, 0.0, 0.42888882006753876, 0.11257036052990174, 1.8486118444293025, 1.3608791416535602, 5.4183964808549065, 7.324377134715278, 5.536537146560684, 4.094664568689622, 5.985319138237194, 3.4243532477087446, 2.5231339674861633, 1.498227711881826, 2.106767116610207, 2.88698131261269, 3.668656198102996, 3.2480165017084124, 4.5995657912424885, 3.8578295269933833, 2.7774097456162634, 3.8086032809215062], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52.85455637575533, 0.0, 0.0, 0.0, 0.0, 48.33961048737793, 0.0, 0.0, 0.0, 54.6846678360249, 0.0, 0.0, 0.0, 0.0], 'actors': 3.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R25,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.664741617893521, 0.0, 0.0, 0.0, 0.0, 5.073809774696777, 7.750517196049743, 0.0, 0.0, 9.639435722498627, 0.0, 0.0, 0.0, 0.0], 'tap': [0.47042242949218366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2024712545534367, 6.096425458176049, 0.0, 2.091867725586798, 2.019177106286727, 0.0, 0.0, 0.18968964237422328, 4.242323164561834, 0.0, 0.0, 0.8970696316421531, 1.833385430516193, 5.326381301230715, 2.3177432467708328, 1.5016430035477124, 0.0, 6.652241237075588], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52.62414731145056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 1.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R24,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.352258396820813, 11.099160746547234, 17.279695798920613, 4.564247422665769, 0.0, 14.285683088663022, 0.0, 0.0, 0.0, 0.0, 4.8762035271114925, 4.271688554690631, 11.610623653143431, 7.581464452645193, 7.138554845587886, 0.0, 4.018016474120769], 'tap': [3.59750855912648, 1.1340025480026987, 0.0, 0.0, 0.4216936721873545, 0.0, 1.5425195044870093, 2.714408515618223, 6.371011689240331, 11.952719166580472, 5.943589982217814, 3.979838201318821, 2.384206229836394, 1.868435994882677, 1.6896528927031438, 5.092875303105776, 2.0122793036800957, 4.410056019382138, 1.5990742966670493, 3.945233108546211, 1.3963195220088553, 6.452072226055054, 6.065488214789569, 5.259051602909401], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 141.82788765356852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.432561985276784, 0.0], 'actors': 4.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R23,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 6.298737066378307, 0.0, 0.0, 8.002176141042133, 0.0, 5.27529645213162, 0.0, 0.0, 0.0, 0.0, 0.0, 9.327910545602322, 5.833613632219051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'tap': [1.0050282874101235, 0.3462447680503509, 0.12466733136722456, 0.0, 0.1955895097448565, 0.0, 0.9329716708248532, 1.9511093051868806, 4.256470598978109, 6.669544358221962, 2.5847364347862314, 2.6170725589669352, 2.657994062057255, 2.1611358775620615, 2.563356840938969, 1.7694711782988448, 2.82197923764064, 2.5188710993970513, 1.9422333720546732, 4.743513125209556, 3.1178318545870924, 1.5200234259740886, 1.9224894135191846, 3.325395155240399], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 64.68360501362466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R22,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.131553545397826, 0.0, 0.0, 0.0, 4.593653206251993, 8.889207953960813, 12.759905570775212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.483584875006675, 8.352076275824878, 4.544113646996618], 'tap': [0.9520238409438717, 0.15931213697363858, 0.0, 0.27094025647303144, 0.0, 0.0, 1.699757189191892, 1.797016464868128, 2.824825439699323, 7.257634566183146, 4.507753193694435, 5.288734939649753, 1.8730164673637417, 2.6674657258110184, 0.9080311110434723, 0.9464154327284777, 0.5077799600143423, 2.1066059980731726, 4.582508539685218, 1.4329857496491043, 6.642438591091151, 2.2574551302365946, 2.508670930816985, 0.7253971759916393], 'bath': [0.0, 120.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.76700063065598, 0.0, 0.0, 76.34660937907469, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R21,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 6.455472037309424, 0.0, 3.514451284896145, 5.061762974545998, 3.0994291027015533, 8.628826250384186, 0.0, 0.0, 0.0, 0.0, 0.0, 3.089291532569625, 0.0, 3.285646169594455, 0.0, 0.0, 7.548014320315116, 0.0, 0.0], 'tap': [0.9517575275717621, 1.2604533083347569, 0.0, 0.0, 0.0, 0.0, 2.4766504997519156, 0.0, 3.730128209609126, 2.89646406444458, 12.238597679500659, 2.507759800746016, 2.022260952271743, 0.0, 0.7537171967948096, 5.719645913515108, 0.5071939180733368, 1.5332178751687655, 3.8822587466546388, 1.2964976039841705, 1.3373878255113398, 4.47570657054814, 2.6085533938210648, 2.257393825525802], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R20,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.270750023579488, 0.0, 2.869289164682367, 0.0, 0.0, 2.5537502240515195, 3.6445314907734465, 0.0, 0.0, 0.0, 11.884779637189165, 11.33180240270088, 0.0, 0.0, 0.0], 'tap': [0.0, 0.0, 0.0, 0.0, 0.0, 7.25566165940582, 6.354272695039019, 0.4327102189022249, 5.4662367491077095, 0.0, 11.396320582896845, 0.0, 1.468443836694497, 2.1308561887048985, 5.83597227246217, 0.0, 0.0, 5.899138797176255, 10.585825497620185, 0.0, 2.5781791697896765, 0.0, 9.822466886120486, 0.0], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.174099110276353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.562638503929655, 19.95354441966712, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 3.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
