     time        	        Q [m^3/dt]        	     BOD5  [g/m^3]        	      COD  [g/m^3]        	       Cu  [g/m^3]        	     Ntot  [g/m^3]        
17.07.2000 00:00:00        	8985.59996        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.07.2000 00:00:00        	7679.99989        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.07.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.07.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.07.2000 00:00:00        	3839.99991        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.07.2000 00:00:00        	1305.59995        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.07.2000 00:00:00        	  0.00020        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.07.2000 00:00:00        	5145.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.07.2000 00:00:00        	3865.60013        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.07.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.07.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.07.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.07.2000 00:00:00        	8870.39993        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.07.2000 00:00:00        	8294.40029        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
31.07.2000 00:00:00        	15360.00017        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.08.2000 00:00:00        	19199.99921        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.08.2000 00:00:00        	7680.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.08.2000 00:00:00        	1920.00001        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.08.2000 00:00:00        	10214.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.08.2000 00:00:00        	7680.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.08.2000 00:00:00        	8294.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.08.2000 00:00:00        	6374.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.08.2000 00:00:00        	4454.40002        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.08.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.08.2000 00:00:00        	1241.60001        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.08.2000 00:00:00        	10214.39998        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.08.2000 00:00:00        	3807.99999        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.08.2000 00:00:00        	1920.00002        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.08.2000 00:00:00        	5145.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.08.2000 00:00:00        	5145.60002        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.08.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.08.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.08.2000 00:00:00        	6374.39996        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.08.2000 00:00:00        	614.40004        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.08.2000 00:00:00        	5759.99999        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.08.2000 00:00:00        	4454.40003        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.08.2000 00:00:00        	8262.40003        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.08.2000 00:00:00        	9593.60001        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.08.2000 00:00:00        	11519.99994        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.08.2000 00:00:00        	4454.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.08.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.08.2000 00:00:00        	10214.39999        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.08.2000 00:00:00        	3161.59998        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.08.2000 00:00:00        	1689.59996        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.08.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
31.08.2000 00:00:00        	2470.40011        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.09.2000 00:00:00        	24921.59977        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.09.2000 00:00:00        	1081.59949        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.09.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.09.2000 00:00:00        	 96.00332        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.09.2000 00:00:00        	5120.00003        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.09.2000 00:00:00        	4480.00005        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.09.2000 00:00:00        	10905.60009        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.09.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.09.2000 00:00:00        	15161.60099        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.09.2000 00:00:00        	537.60001        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.09.2000 00:00:00        	13439.99994        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.09.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.09.2000 00:00:00        	6374.40006        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.09.2000 00:00:00        	9599.99997        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.09.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.09.2000 00:00:00        	5145.59997        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.09.2000 00:00:00        	3225.60011        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.09.2000 00:00:00        	8985.59995        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.09.2000 00:00:00        	6374.40004        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.09.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.09.2000 00:00:00        	8985.60004        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.09.2000 00:00:00        	10905.60017        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.09.2000 00:00:00        	19200.00017        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.09.2000 00:00:00        	26880.00005        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.09.2000 00:00:00        	28799.99950        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.09.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.09.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.09.2000 00:00:00        	25894.40020        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.09.2000 00:00:00        	30105.59977        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.09.2000 00:00:00        	19139.84018        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.10.2000 00:00:00        	16639.99975        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.10.2000 00:00:00        	12326.40005        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.10.2000 00:00:00        	17894.39993        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.10.2000 00:00:00        	14745.59989        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
