     time        	        Q [m^3/dt]        	     BOD5  [g/m^3]        	      COD  [g/m^3]        	       Cu  [g/m^3]        	     Ntot  [g/m^3]        
27.03.2000 00:00:00        	  4.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.03.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.03.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.03.2000 00:00:00        	  4.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
31.03.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.04.2000 00:00:00        	  9.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.04.2000 00:00:00        	 15.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.04.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.04.2000 00:00:00        	  3.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.04.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.04.2000 00:00:00        	  4.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.04.2000 00:00:00        	  4.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.04.2000 00:00:00        	  5.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.04.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.04.2000 00:00:00        	  0.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.04.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.04.2000 00:00:00        	  0.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.04.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.04.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.04.2000 00:00:00        	  3.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.04.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.04.2000 00:00:00        	  4.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.04.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.04.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.04.2000 00:00:00        	  3.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.04.2000 00:00:00        	  4.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.04.2000 00:00:00        	  8.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.04.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.04.2000 00:00:00        	  2.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.04.2000 00:00:00        	  4.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.04.2000 00:00:00        	  5.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.04.2000 00:00:00        	  3.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.04.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.04.2000 00:00:00        	  6.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.04.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.05.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.05.2000 00:00:00        	  3.19200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.05.2000 00:00:00        	  1.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.05.2000 00:00:00        	  2.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.05.2000 00:00:00        	  0.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.05.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.05.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.05.2000 00:00:00        	  1.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.05.2000 00:00:00        	  3.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.05.2000 00:00:00        	  3.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.05.2000 00:00:00        	  0.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.05.2000 00:00:00        	  1.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.05.2000 00:00:00        	  1.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.05.2000 00:00:00        	  1.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.05.2000 00:00:00        	  4.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.05.2000 00:00:00        	  7.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.05.2000 00:00:00        	  7.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.05.2000 00:00:00        	  4.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
